block_number,n_chunks,chunk_boundaries,surprisal_profile,source_file,sequence_type,method,participant_id,session,day_index
9,2,[6],"[2.565790828393447, 3.872427769974555, 4.758197688106374, 2.013062659742851, 0.46553796436844286, 5.489876781179538, 4.072399375372641]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
10,2,[6],"[1.255656961650417, 0.1040200502780327, 1.082665653287899, 0.15075089483230134, 0.10339494379515174, 1.6109351729533832, 0.4110078688971648]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
13,3,"[3, 6]","[0.9253382870599184, 0.07170868682190282, 1.045591890213116, 0.09645653190402037, 0.07342681149079114, 1.3323788446086935, 0.26785145690481676]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
16,3,"[3, 6]","[0.7375655313815905, 0.05199604993629722, 1.067450612726384, 0.07558261991999105, 0.054547345316417244, 1.2262210790580015, 0.2125947408967781]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
20,3,"[3, 6]","[0.6190671015064477, 0.045151255632403166, 1.0599649639450497, 0.07120587663855328, 0.04184116569784116, 1.176534025247826, 0.18271136003808156]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
22,3,"[3, 6]","[0.5036031053181982, 0.036135900222372154, 1.060075427832392, 0.05943684727183018, 0.03625781658687433, 1.1437058992355555, 0.16818042901042607]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
30,3,"[3, 6]","[0.47331510835973317, 0.03567581993939419, 1.0576948283716219, 0.057715220168719224, 0.03736549293471717, 1.132535834258902, 0.1518420093026749]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
31,3,"[3, 6]","[0.4025513730795349, 0.03734871209342439, 1.052827405805619, 0.05999423191653618, 0.029178894350112314, 1.1197088542266143, 0.1450998011279664]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
32,3,"[3, 6]","[0.3955474086599058, 0.028966757016307982, 1.0497226691607269, 0.06273047694278733, 0.026311127221746108, 1.1116966299544808, 0.1363875290384864]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
33,3,"[3, 6]","[0.436144216910061, 0.027366977962752326, 1.0556534319443582, 0.04438309216159516, 0.028721728669933513, 1.1005811009702733, 0.12549410906980393]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
35,3,"[3, 6]","[0.37853355016647217, 0.02489855644255599, 1.0513792892753324, 0.04009351609588113, 0.026151745979244086, 1.098258205529067, 0.12444508228604184]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
37,3,"[3, 6]","[0.41713912271142245, 0.02599984366463804, 1.0521718609973922, 0.04303852552624251, 0.02731593144249363, 1.0952164456176299, 0.11661485685993236]",SRT/GR_28_Fr_28_20250331_FRA_2_fertig.csv,blue,hcrp_lm,GR_28_Fr_28,FRA_2,2
